side,ktdb_admin_code,ktdb_full_name,match_status,row_count
origin,2635054000,부산광역시 해운대구 중제2동,name_not_found,71
origin,4311162000,충청북도 청주시 상당구 탑대성동,name_not_found,71
origin,2629068000,부산광역시 남구 문현제1동,name_not_found,70
origin,1111071000,서울특별시 종로구 숭인제2동,name_not_found,69
origin,1156070000,서울특별시 영등포구 대림제1동,name_not_found,69
origin,2620066000,부산광역시 영도구 동삼제2동,name_not_found,69
origin,2638052000,부산광역시 사하구 괴정제2동,name_not_found,69
origin,2647064000,부산광역시 연제구 거제제4동,name_not_found,69
origin,1121574000,서울특별시 광진구 중곡제1동,name_not_found,68
origin,2629059000,부산광역시 남구 용호제3동,name_not_found,67
origin,2617065000,부산광역시 동구 범일제1동,name_not_found,66
origin,2632052100,부산광역시 북구 구포제3동,name_not_found,66
origin,2726058000,대구광역시 수성구 수성2.3가동,name_not_found,66
origin,2729053500,대구광역시 달서구 두류1.2동,name_not_found,66
origin,2817752000,인천광역시 미추홀구 숭의1.3동,name_not_found,65
origin,1156065000,서울특별시 영등포구 신길제3동,name_not_found,64
origin,1156066000,서울특별시 영등포구 신길제4동,name_not_found,64
origin,2623070000,부산광역시 부산진구 당감제4동,name_not_found,63
origin,2632055000,부산광역시 북구 덕천제1동,name_not_found,61
origin,2635059500,부산광역시 해운대구 반여제4동,name_not_found,61
origin,1129077000,서울특별시 성북구 장위제2동,name_not_found,59
origin,1156067000,서울특별시 영등포구 신길제5동,name_not_found,59
origin,2617051000,부산광역시 동구 초량제1동,name_not_found,59
origin,3611035000,세종특별자치시 장군면,name_not_found,59
origin,1154570000,서울특별시 금천구 시흥제4동,name_not_found,58
origin,1156071000,서울특별시 영등포구 대림제2동,name_not_found,58
origin,1111067000,서울특별시 종로구 창신제1동,name_not_found,57
origin,1126066000,서울특별시 중랑구 망우제3동,name_not_found,57
origin,1132051300,서울특별시 도봉구 창제3동,name_not_found,57
origin,2629071000,부산광역시 남구 문현제4동,name_not_found,57
origin,3611033000,세종특별자치시 부강면,name_not_found,57
origin,1141065500,서울특별시 서대문구 홍제제2동,name_not_found,56
origin,1154562000,서울특별시 금천구 독산제2동,name_not_found,56
origin,2614056000,부산광역시 서구 서대신제3동,name_not_found,56
origin,2617052000,부산광역시 동구 초량제2동,name_not_found,56
origin,1150055000,서울특별시 강서구 화곡제2동,name_not_found,55
origin,1154564000,서울특별시 금천구 독산제4동,name_not_found,55
origin,2629062000,부산광역시 남구 감만제1동,name_not_found,55
origin,2620055000,부산광역시 영도구 영선제2동,name_not_found,54
origin,3611037000,세종특별자치시 전의면,name_not_found,54
origin,1129078000,서울특별시 성북구 장위제3동,name_not_found,53
origin,2623068000,부산광역시 부산진구 당감제2동,name_not_found,53
origin,2614052000,부산광역시 서구 동대신제2동,name_not_found,51
origin,2614057000,부산광역시 서구 서대신제4동,name_not_found,51
origin,3611034000,세종특별자치시 금남면,name_not_found,51
origin,4313064000,충청북도 충주시 목행.용탄동,name_not_found,50
origin,2614066000,부산광역시 서구 남부민제2동,name_not_found,48
origin,1117064000,서울특별시 용산구 이촌제2동,name_not_found,47
origin,2617056000,부산광역시 동구 수정제1동,name_not_found,47
origin,1111069000,서울특별시 종로구 창신제3동,name_not_found,46
origin,2638054000,부산광역시 사하구 괴정제4동,name_not_found,46
origin,2653059300,부산광역시 사상구 모라제3동,name_not_found,46
origin,2717052500,대구광역시 서구 내당2.3동,name_not_found,46
origin,2641059100,부산광역시 금정구 부곡제4동,name_not_found,45
origin,2717056500,대구광역시 서구 비산2.3동,name_not_found,45
origin,1159065000,서울특별시 동작구 사당제4동,name_not_found,44
origin,2641057000,부산광역시 금정구 부곡제1동,name_not_found,44
origin,2714055500,대구광역시 동구 신천1.2동,name_not_found,44
origin,1117066000,서울특별시 용산구 이태원제2동,name_not_found,43
origin,2641052000,부산광역시 금정구 서제2동,name_not_found,43
origin,2620063000,부산광역시 영도구 청학제1동,name_not_found,42
origin,2641053000,부산광역시 금정구 서제3동,name_not_found,42
origin,3611036000,세종특별자치시 연서면,name_not_found,42
origin,2614065000,부산광역시 서구 남부민제1동,name_not_found,41
origin,3611031000,세종특별자치시 연기면,name_not_found,40
origin,2617068000,부산광역시 동구 범일제5동,name_not_found,39
origin,4313051500,충청북도 충주시 성내.충인동,name_not_found,39
origin,2620054000,부산광역시 영도구 영선제1동,name_not_found,38
origin,2814052500,인천광역시 동구 화수1.화평동,name_not_found,38
origin,4167034000,경기도 여주시 능서면,name_not_found,38
origin,2632056100,부산광역시 북구 덕천제3동,name_not_found,37
origin,3611032000,세종특별자치시 연동면,name_not_found,37
origin,2647067000,부산광역시 연제구 연산제3동,name_not_found,36
origin,2617055000,부산광역시 동구 초량제6동,name_not_found,35
origin,2653060000,부산광역시 사상구 덕포제1동,name_not_found,35
origin,1111068000,서울특별시 종로구 창신제2동,name_not_found,34
origin,2614051000,부산광역시 서구 동대신제1동,name_not_found,34
origin,2611060000,부산광역시 중구 영주제2동,name_not_found,32
origin,2620060500,부산광역시 영도구 봉래제2동,name_not_found,32
origin,1111070000,서울특별시 종로구 숭인제1동,name_not_found,31
origin,2611059000,부산광역시 중구 영주제1동,name_not_found,31
origin,2620067000,부산광역시 영도구 동삼제3동,name_not_found,31
origin,2629063000,부산광역시 남구 감만제2동,name_not_found,31
origin,2641051000,부산광역시 금정구 서제1동,name_not_found,31
origin,2635058000,부산광역시 해운대구 반여제2동,name_not_found,30
origin,3611038000,세종특별자치시 전동면,name_not_found,30
origin,2617060000,부산광역시 동구 수정제5동,name_not_found,27
origin,2638063000,부산광역시 사하구 감천제2동,name_not_found,25
origin,1174069000,서울특별시 강동구 둔촌제1동,name_not_found,21
origin,3611052500,,code_not_in_lookup,18
origin,2617059000,부산광역시 동구 수정제4동,name_not_found,17
origin,2635059000,부산광역시 해운대구 반여제3동,name_not_found,15
origin,3611039000,세종특별자치시 소정면,name_not_found,12
origin,3611055600,,code_not_in_lookup,6
origin,4122065000,,code_not_in_lookup,5
origin,4275031000,강원도 영월군 중동면,name_not_found,4
origin,4413356600,,code_not_in_lookup,1
