opr_ymd,route_id,route_no,route_name,stop_sequence,stop_id,stop_name,city_code,sgg_cd,emd_cd,ctpv_nm,sgg_nm,emd_nm,trfc_mns_se_cd,latitude,longitude,source,coordinate_status,latitude_resolved,longitude_resolved,coordinate_source,match_type
20250801,00000007,매월16,매월16,78,00000906,가톨릭대평생교육원,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,79,00000920,쌍촌역,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,80,00000250,한국농어촌공사,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,81,00001491,서광주세무서,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,82,00001065,운천역,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,83,00000125,상무지구입구,29,29140,2914012000,광주광역시,서구,치평동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,87,00000852,시청,29,29140,2914012000,광주광역시,서구,치평동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,88,00000030,계수,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,89,00000495,버들마을,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,90,00000058,광명하이츠후문,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,91,00000928,기아차중문,29,29140,2914012100,광주광역시,서구,내방동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,92,00000110,광주종합버스터미널,29,29140,2914011500,광주광역시,서구,광천동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000007,매월16,매월16,93,00002872,현대자동차,29,29140,2914011500,광주광역시,서구,광천동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,39,00001755,동명회.송원고,29,29140,2914012800,광주광역시,서구,풍암동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,40,00001756,운리마을,29,29140,2914012800,광주광역시,서구,풍암동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,42,00002957,풍암사거리(동),29,29140,2914012800,광주광역시,서구,풍암동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,43,00000635,마재부영아파트,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,44,00000309,마재대주아파트,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,45,00000771,서창농협,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,46,00003544,만호초교,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,47,00003541,만호마을,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,48,00003597,무등교회,29,29140,2914013200,광주광역시,서구,매월동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,53,00003596,무등교회,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,54,00003542,만호마을,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,55,00003543,만호초교,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,56,00000772,서창농협,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,57,00000748,서구문화센터,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,58,00000303,마재대주아파트,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,59,00000634,마재부영아파트,29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,60,00002955,풍암사거리(동),29,29140,2914013000,광주광역시,서구,금호동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,62,00001734,운리마을,29,29140,2914012800,광주광역시,서구,풍암동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000008,진월17,진월17,63,00001735,동명회.송원고,29,29140,2914012800,광주광역시,서구,풍암동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000009,문흥18,문흥18,85,00000067,광신대교,29,29140,2914013300,광주광역시,서구,동천동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000009,문흥18,문흥18,86,00002893,동림I.C입구,29,29140,2914013300,광주광역시,서구,동천동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000009,문흥18,문흥18,87,00002894,동천마을1단지,29,29140,2914013300,광주광역시,서구,동천동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000009,문흥18,문흥18,88,00001272,동천마을3단지,29,29140,2914013300,광주광역시,서구,동천동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000009,문흥18,문흥18,89,00000375,동천우미린아파트,29,29140,2914013300,광주광역시,서구,동천동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,16,00000775,서창입구,29,29140,2914012900,광주광역시,서구,벽진동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,17,00001114,월암,29,29140,2914013100,광주광역시,서구,마륵동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,18,00000440,김대중컨벤션센터(마륵)역,29,29140,2914013100,광주광역시,서구,마륵동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,19,00001241,전남고입구,29,29140,2914013100,광주광역시,서구,마륵동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,20,00000729,상무역,29,29140,2914013100,광주광역시,서구,마륵동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,21,00000719,상무지구입구,29,29140,2914012000,광주광역시,서구,치평동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,22,00001067,운천역,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,23,00001493,서광주세무서,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,24,00000922,쌍촌역,29,29140,2914011800,광주광역시,서구,쌍촌동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,25,00001182,잿등,29,29140,2914011900,광주광역시,서구,화정동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,26,00001546,화정역,29,29140,2914011900,광주광역시,서구,화정동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
20250801,00000010,송정19,송정19,27,00000768,서석고,29,29140,2914011900,광주광역시,서구,화정동,B,,,tago_route_specific_stop,not_provided_by_api,,,,
