opr_ymd,stop_id,stop_name,sttn_ars_no,city_code,sgg_cd,emd_cd,ctpv_nm,sgg_nm,emd_nm,latitude,longitude,source,coordinate_status,match_type,region_code_used
20250801,00002190,절골입구(서),~,29,29140,2914012500,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002191,중촌,~,29,29140,2914012500,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002192,서창치안센터,~,29,29140,2914012500,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002193,용두입구,~,29,29140,2914012700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002225,구룡(대촌),~,29,29140,2914012700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002226,신용,~,29,29140,2914012700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002718,덕흥삼거리,~,29,29140,2914011700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002776,발산교(남),~,29,29140,2914010400,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002782,양동교,~,29,29140,2914010400,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002784,천교,~,29,29140,2914010400,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002831,한국은행,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002832,한국은행,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002835,한국국토정보공사,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002836,한국국토정보공사,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002872,현대자동차,~,29,29140,2914011500,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002873,현대자동차,~,29,29140,2914011500,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002876,농협운천지점,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002877,농협운천지점,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002893,동림I.C입구,~,29,29140,2914013300,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002894,동천마을1단지,~,29,29140,2914013300,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002955,풍암사거리(동),~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002957,풍암사거리(동),~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002965,한국수자원공사,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002966,한국수자원공사,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002972,농성중흥파크,~,29,29140,2914010600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002973,농성중흥파크,~,29,29140,2914010600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002995,화훼단지,~,29,29140,2914013200,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002996,동천동행정복지센터,~,29,29140,2914013300,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002997,동천동행정복지센터,~,29,29140,2914013300,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00002999,유덕동행정복지센터,~,29,29140,2914011600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003000,유덕동행정복지센터,~,29,29140,2914011600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003001,유촌마을입구,~,29,29140,2914011600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003002,유촌마을입구,~,29,29140,2914011600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003232,담배인삼공사,~,29,29140,2914010600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003233,담배인삼공사,~,29,29140,2914010600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003274,김대중컨벤션센터,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003275,김대중컨벤션센터,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003281,발산마을,~,29,29140,2914010400,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003282,발산마을,~,29,29140,2914010400,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003283,양동시장역(천변),~,29,29140,2914010400,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003288,유덕2교차로,~,29,29140,2914011600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003289,유덕2교차로,~,29,29140,2914011600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003293,석교삼거리,~,29,29140,2914012700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003294,석교삼거리,~,29,29140,2914012700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003413,상무라인대주,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003414,상무라인대주,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003415,상무해광한신아파트,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003416,상무해광한신아파트,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003478,마현,~,29,29140,2914012700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003490,발산교(남),~,29,29140,2914010400,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003506,동천마을6단지,~,29,29140,2914013300,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003541,만호마을,~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003542,만호마을,~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003543,만호초교,~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003544,만호초교,~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003596,무등교회,~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003597,무등교회,~,29,29140,2914013200,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003604,칠성마을사거리,~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003605,칠성마을사거리,~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003678,풍암동부센트레빌,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003679,풍암SK뷰,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003692,운리초교입구,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003693,운리초교입구,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003694,풍암동부센트레빌,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003774,매월동(동),~,29,29140,2914013200,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003775,매월동(동),~,29,29140,2914013200,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00003789,절골입구(북),~,29,29140,2914012600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004009,전남고,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004010,전남고,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004011,대우디오빌,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004012,대우디오빌,~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004013,풍암SK뷰,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004038,덕흥마을입구,~,29,29140,2914011700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004039,덕흥마을입구,~,29,29140,2914011700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004054,덕흥삼거리,~,29,29140,2914011700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004141,운천역(북),~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004142,운천역(북),~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004144,중흥아파트사거리,~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004145,버들마을사거리,~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004146,버들마을사거리,~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004150,중흥아파트사거리,~,29,29140,2914011800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004181,매월종합상가공구단지,~,29,29140,2914013200,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004182,매월종합상가공구단지,~,29,29140,2914013200,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004285,금호저수지입구,~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004286,금호저수지입구,~,29,29140,2914013000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004287,상무역(남),~,29,29140,2914013100,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004288,상무역(남),~,29,29140,2914013100,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004289,서구국민체육센터,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004290,서구국민체육센터,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004291,월드컵경기장정문,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004292,월드컵경기장정문,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004293,월드컵경기장주차장,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004294,월드컵경기장주차장,~,29,29140,2914012800,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004295,유덕1교차로,~,29,29140,2914011600,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004297,자활촌입구,~,29,29140,2914013100,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004299,화정우성아파트,~,29,29140,2914011900,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004300,화정우성아파트,~,29,29140,2914011900,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004301,희망가아파트,~,29,29140,2914013100,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004302,희망가아파트,~,29,29140,2914013100,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004399,동천6단지,~,29,29140,2914013300,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00004455,두암중,~,29,29140,2914011700,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00006673,보훈회관(5.18민주화운동교육관),~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00006674,보훈회관(5.18민주화운동교육관),~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00006699,보훈회관(서),~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00006700,보훈회관(서),~,29,29140,2914012000,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00006704,다사랑병원,~,29,29140,2914012900,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00006705,다사랑병원,~,29,29140,2914012900,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,00006737,서창사거리,~,29,29140,2914012900,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
20250801,8005230,광주유스퀘어(종합터미널),~,29,29140,2914011500,,,,,,tago_bus_stop,not_provided_by_api,unmatched,24
