ktdb_admin_code,ktdb_full_name,sgis_adm_cd,sgis_adm_nm,x,y,match_status,candidate_count
2523058000,대전직할시 대덕구 목상동,,,,,name_not_found,0
2523059000,대전직할시 대덕구 법동,,,,,name_not_found,0
2600000000,부산광역시,,,,,name_not_found,0
2611000000,부산광역시 중구,,,,,name_not_found,0
2611051000,부산광역시 중구 중앙동,2101051,부산광역시 중구 중앙동,1140235.0,1680135.0,matched,1
2611052000,부산광역시 중구 동광동,2101052,부산광역시 중구 동광동,1139836.0,1679841.0,matched,1
2611053000,부산광역시 중구 대청동,2101053,부산광역시 중구 대청동,1139531.0,1680073.0,matched,1
2611054000,부산광역시 중구 보수제1동,,,,,name_not_found,0
2611054500,부산광역시 중구 보수동,2101054,부산광역시 중구 보수동,1139007.0,1680271.0,matched,1
2611055000,부산광역시 중구 보수제2동,,,,,name_not_found,0
2611056000,부산광역시 중구 부평동,2101056,부산광역시 중구 부평동,1139004.0,1679608.0,matched,1
2611057000,부산광역시 중구 광복동,2101057,부산광역시 중구 광복동,1139534.0,1679582.0,matched,1
2611058000,부산광역시 중구 남포동,2101058,부산광역시 중구 남포동,1139479.0,1679267.0,matched,1
2611059000,부산광역시 중구 영주제1동,,,,,name_not_found,0
2611060000,부산광역시 중구 영주제2동,,,,,name_not_found,0
2614000000,부산광역시 서구,,,,,name_not_found,0
2614051000,부산광역시 서구 동대신제1동,,,,,name_not_found,0
2614052000,부산광역시 서구 동대신제2동,,,,,name_not_found,0
2614053000,부산광역시 서구 동대신제3동,,,,,name_not_found,0
2614054000,부산광역시 서구 서대신제1동,,,,,name_not_found,0
2614055000,부산광역시 서구 서대신제2동,,,,,name_not_found,0
2614056000,부산광역시 서구 서대신제3동,,,,,name_not_found,0
2614057000,부산광역시 서구 서대신제4동,,,,,name_not_found,0
2614058000,부산광역시 서구 부용동,,,,,name_not_found,0
2614059000,부산광역시 서구 부민동,2102059,부산광역시 서구 부민동,1138343.0,1679979.0,matched,1
2614060000,부산광역시 서구 토성동,,,,,name_not_found,0
2614061000,부산광역시 서구 아미제1동,,,,,name_not_found,0
2614061500,부산광역시 서구 아미동,2102061,부산광역시 서구 아미동,1137922.0,1679394.0,matched,1
2614062000,부산광역시 서구 아미제2동,,,,,name_not_found,0
2614063000,부산광역시 서구 초장동,2102063,부산광역시 서구 초장동,1138320.0,1678828.0,matched,1
2614064000,부산광역시 서구 충무동,2102064,부산광역시 서구 충무동,1138803.0,1679085.0,matched,1
2614065000,부산광역시 서구 남부민제1동,,,,,name_not_found,0
2614066000,부산광역시 서구 남부민제2동,,,,,name_not_found,0
2614067000,부산광역시 서구 남부민제3동,,,,,name_not_found,0
2614068000,부산광역시 서구 암남동,2102068,부산광역시 서구 암남동,1138130.0,1675392.0,matched,1
2617000000,부산광역시 동구,,,,,name_not_found,0
2617051000,부산광역시 동구 초량제1동,,,,,name_not_found,0
2617052000,부산광역시 동구 초량제2동,,,,,name_not_found,0
2617053000,부산광역시 동구 초량제3동,,,,,name_not_found,0
2617054000,부산광역시 동구 초량제4동,,,,,name_not_found,0
2617055000,부산광역시 동구 초량제6동,,,,,name_not_found,0
2617056000,부산광역시 동구 수정제1동,,,,,name_not_found,0
2617057000,부산광역시 동구 수정제2동,,,,,name_not_found,0
2617058000,부산광역시 동구 수정제3동,,,,,name_not_found,0
2617059000,부산광역시 동구 수정제4동,,,,,name_not_found,0
2617060000,부산광역시 동구 수정제5동,,,,,name_not_found,0
2617061000,부산광역시 동구 좌천제1동,,,,,name_not_found,0
2617062000,부산광역시 동구 좌천제2동,,,,,name_not_found,0
2617063000,부산광역시 동구 좌천제3동,,,,,name_not_found,0
2617064000,부산광역시 동구 좌천제4동,,,,,name_not_found,0
2617064500,부산광역시 동구 좌천동,2103070,부산광역시 동구 좌천동,1141289.0,1683236.0,matched,1
2617065000,부산광역시 동구 범일제1동,,,,,name_not_found,0
2617066000,부산광역시 동구 범일제2동,,,,,name_not_found,0
2617067000,부산광역시 동구 범일제4동,,,,,name_not_found,0
2617068000,부산광역시 동구 범일제5동,,,,,name_not_found,0
2617069000,부산광역시 동구 범일제6동,,,,,name_not_found,0
2620000000,부산광역시 영도구,,,,,name_not_found,0
2620051000,부산광역시 영도구 대교동,,,,,name_not_found,0
2620052000,부산광역시 영도구 대평동,,,,,name_not_found,0
2620053000,부산광역시 영도구 남항동,2104053,부산광역시 영도구 남항동,1140091.0,1678211.0,matched,1
2620054000,부산광역시 영도구 영선제1동,,,,,name_not_found,0
2620055000,부산광역시 영도구 영선제2동,,,,,name_not_found,0
2620056000,부산광역시 영도구 신선제1동,,,,,name_not_found,0
2620057000,부산광역시 영도구 신선제2동,,,,,name_not_found,0
2620058000,부산광역시 영도구 신선제3동,,,,,name_not_found,0
2620058500,부산광역시 영도구 신선동,2104068,부산광역시 영도구 신선동,1141204.0,1677686.0,matched,1
2620059000,부산광역시 영도구 봉래제1동,,,,,name_not_found,0
2620060000,부산광역시 영도구 봉래제2동,,,,,name_not_found,0
2620060500,부산광역시 영도구 봉래제2동,,,,,name_not_found,0
2620061000,부산광역시 영도구 봉래제3동,,,,,name_not_found,0
2620062000,부산광역시 영도구 봉래제4동,,,,,name_not_found,0
2620063000,부산광역시 영도구 청학제1동,,,,,name_not_found,0
2620064000,부산광역시 영도구 청학제2동,,,,,name_not_found,0
2620065000,부산광역시 영도구 동삼제1동,,,,,name_not_found,0
2620066000,부산광역시 영도구 동삼제2동,,,,,name_not_found,0
2620067000,부산광역시 영도구 동삼제3동,,,,,name_not_found,0
2623000000,부산광역시 부산진구,,,,,name_not_found,0
2623051000,부산광역시 부산진구 부전제1동,,,,,name_not_found,0
2623052000,부산광역시 부산진구 부전제2동,,,,,name_not_found,0
2623053000,부산광역시 부산진구 범전동,,,,,name_not_found,0
2623054000,부산광역시 부산진구 연지동,2105054,부산광역시 부산진구 연지동,1141453.0,1687385.0,matched,1
2623055000,부산광역시 부산진구 초읍동,2105055,부산광역시 부산진구 초읍동,1140273.0,1688932.0,matched,1
2623056000,부산광역시 부산진구 양정제1동,,,,,name_not_found,0
2623057000,부산광역시 부산진구 양정제2동,,,,,name_not_found,0
2623058000,부산광역시 부산진구 양정제3동,,,,,name_not_found,0
2623059000,부산광역시 부산진구 양정제4동,,,,,name_not_found,0
2623060000,부산광역시 부산진구 전포제1동,,,,,name_not_found,0
2623061000,부산광역시 부산진구 전포제2동,,,,,name_not_found,0
2623062000,부산광역시 부산진구 전포3동,,,,,name_not_found,0
2623063000,부산광역시 부산진구 전포제4동,,,,,name_not_found,0
2623064000,부산광역시 부산진구 부암제1동,,,,,name_not_found,0
2623065000,부산광역시 부산진구 부암제2동,,,,,name_not_found,0
2623066000,부산광역시 부산진구 부암제3동,,,,,name_not_found,0
2623067000,부산광역시 부산진구 당감제1동,,,,,name_not_found,0
2623068000,부산광역시 부산진구 당감제2동,,,,,name_not_found,0
2623069000,부산광역시 부산진구 당감제3동,,,,,name_not_found,0
2623070000,부산광역시 부산진구 당감제4동,,,,,name_not_found,0
2623071000,부산광역시 부산진구 가야제1동,,,,,name_not_found,0
2623072000,부산광역시 부산진구 가야제2동,,,,,name_not_found,0
2623073000,부산광역시 부산진구 가야제3동,,,,,name_not_found,0
2623074000,부산광역시 부산진구 개금제1동,,,,,name_not_found,0
2623075000,부산광역시 부산진구 개금제2동,,,,,name_not_found,0
2623076000,부산광역시 부산진구 개금제3동,,,,,name_not_found,0
2623077000,부산광역시 부산진구 범천제1동,,,,,name_not_found,0
2623078000,부산광역시 부산진구 범천제2동,,,,,name_not_found,0
2623079000,부산광역시 부산진구 범천제4동,,,,,name_not_found,0
2626000000,부산광역시 동래구,,,,,name_not_found,0
2626051000,부산광역시 동래구 수민동,2106051,부산광역시 동래구 수민동,1144652.0,1690302.0,matched,1
2626052000,부산광역시 동래구 복산동,2106052,부산광역시 동래구 복산동,1144756.0,1691190.0,matched,1
2626053000,부산광역시 동래구 명륜제1동,,,,,name_not_found,0
2626054000,부산광역시 동래구 명륜제2동,,,,,name_not_found,0
2626054500,부산광역시 동래구 명륜동,2106065,부산광역시 동래구 명륜동,1144014.0,1691773.0,matched,1
2626055000,부산광역시 동래구 온천제1동,,,,,name_not_found,0
2626056000,부산광역시 동래구 온천제2동,,,,,name_not_found,0
2626057000,부산광역시 동래구 온천제3동,,,,,name_not_found,0
2626058000,부산광역시 동래구 사직제1동,,,,,name_not_found,0
2626059000,부산광역시 동래구 사직제2동,,,,,name_not_found,0
2626060000,부산광역시 동래구 사직제3동,,,,,name_not_found,0
2626061000,부산광역시 동래구 거제제1동,,,,,name_not_found,0
2626062000,부산광역시 동래구 거제제2동,,,,,name_not_found,0
2626063000,부산광역시 동래구 거제제3동,,,,,name_not_found,0
2626064000,부산광역시 동래구 거제제4동,,,,,name_not_found,0
2626065000,부산광역시 동래구 연산제1동,,,,,name_not_found,0
2626066000,부산광역시 동래구 연산제2동,,,,,name_not_found,0
2626067000,부산광역시 동래구 연산제3동,,,,,name_not_found,0
2626068000,부산광역시 동래구 연산제4동,,,,,name_not_found,0
2626069000,부산광역시 동래구 연산제5동,,,,,name_not_found,0
2626070000,부산광역시 동래구 연산제6동,,,,,name_not_found,0
2626071000,부산광역시 동래구 연산제7동,,,,,name_not_found,0
2626072000,부산광역시 동래구 연산제8동,,,,,name_not_found,0
2626073000,부산광역시 동래구 연산제9동,,,,,name_not_found,0
2626074000,부산광역시 동래구 안락제1동,,,,,name_not_found,0
2626075000,부산광역시 동래구 안락제2동,,,,,name_not_found,0
2626076100,부산광역시 동래구 명장제1동,,,,,name_not_found,0
2626076200,부산광역시 동래구 명장제2동,,,,,name_not_found,0
2629000000,부산광역시 남구,,,,,name_not_found,0
2629051000,부산광역시 남구 대연제1동,,,,,name_not_found,0
2629052000,부산광역시 남구 대연제2동,,,,,name_not_found,0
2629053000,부산광역시 남구 대연제3동,,,,,name_not_found,0
2629054000,부산광역시 남구 대연제4동,,,,,name_not_found,0
2629055000,부산광역시 남구 대연제5동,,,,,name_not_found,0
2629056000,부산광역시 남구 대연제6동,,,,,name_not_found,0
2629057000,부산광역시 남구 용호제1동,,,,,name_not_found,0
2629058000,부산광역시 남구 용호제2동,,,,,name_not_found,0
2629059000,부산광역시 남구 용호제3동,,,,,name_not_found,0
2629060000,부산광역시 남구 용호제4동,,,,,name_not_found,0
2629061000,부산광역시 남구 용당동,2107061,부산광역시 남구 용당동,1145604.0,1680853.0,matched,1
2629062000,부산광역시 남구 감만제1동,,,,,name_not_found,0
2629063000,부산광역시 남구 감만제2동,,,,,name_not_found,0
2629064000,부산광역시 남구 우암제1동,,,,,name_not_found,0
2629064500,부산광역시 남구 우암동,2107071,부산광역시 남구 우암동,1143530.0,1682354.0,matched,1
2629065000,부산광역시 남구 우암제2동,,,,,name_not_found,0
2629066000,부산광역시 남구 남천제1동,,,,,name_not_found,0
2629067000,부산광역시 남구 남천제2동,,,,,name_not_found,0
2629068000,부산광역시 남구 문현제1동,,,,,name_not_found,0
2629069000,부산광역시 남구 문현제2동,,,,,name_not_found,0
2629070000,부산광역시 남구 문현제3동,,,,,name_not_found,0
2629071000,부산광역시 남구 문현제4동,,,,,name_not_found,0
2629072000,부산광역시 남구 문현5동,,,,,name_not_found,0
2629073000,부산광역시 남구 수영동,,,,,name_not_found,0
2629074000,부산광역시 남구 망미제1동,,,,,name_not_found,0
2629075000,부산광역시 남구 망미제2동,,,,,name_not_found,0
2629076000,부산광역시 남구 광안제1동,,,,,name_not_found,0
2629077000,부산광역시 남구 광안제2동,,,,,name_not_found,0
2629078000,부산광역시 남구 광안제3동,,,,,name_not_found,0
2629079000,부산광역시 남구 광안제4동,,,,,name_not_found,0
2629080000,부산광역시 남구 민락동,,,,,name_not_found,0
2632000000,부산광역시 북구,,,,,name_not_found,0
2632051000,부산광역시 북구 구포제1동,,,,,name_not_found,0
2632052000,부산광역시 북구 구포제2동,,,,,name_not_found,0
2632052100,부산광역시 북구 구포제3동,,,,,name_not_found,0
2632053000,부산광역시 북구 금곡동,2108054,부산광역시 북구 금곡동,1138553.0,1697322.0,matched,1
2632054000,부산광역시 북구 화명동,,,,,name_not_found,0
2632054100,부산광역시 북구 화명제1동,,,,,name_not_found,0
2632054200,부산광역시 북구 화명제2동,,,,,name_not_found,0
2632054300,부산광역시 북구 화명제3동,,,,,name_not_found,0
2632055000,부산광역시 북구 덕천제1동,,,,,name_not_found,0
2632056000,부산광역시 북구 덕천제2동,,,,,name_not_found,0
2632056100,부산광역시 북구 덕천제3동,,,,,name_not_found,0
2632057100,부산광역시 북구 만덕제1동,,,,,name_not_found,0
2632057200,부산광역시 북구 만덕제2동,,,,,name_not_found,0
2632057300,부산광역시 북구 만덕제3동,,,,,name_not_found,0
2632058000,부산광역시 북구 삼락동,,,,,name_not_found,0
2632059100,부산광역시 북구 모라제1동,,,,,name_not_found,0
2632059200,부산광역시 북구 모라제2동,,,,,name_not_found,0
2632059300,부산광역시 북구 모라제3동,,,,,name_not_found,0
2632060000,부산광역시 북구 덕포제1동,,,,,name_not_found,0
2632061000,부산광역시 북구 덕포제2동,,,,,name_not_found,0
2632062000,부산광역시 북구 괘법동,,,,,name_not_found,0
2632063000,부산광역시 북구 감전제1동,,,,,name_not_found,0
2632064000,부산광역시 북구 감전제2동,,,,,name_not_found,0
2632065000,부산광역시 북구 주례제1동,,,,,name_not_found,0
2632066000,부산광역시 북구 주례제2동,,,,,name_not_found,0
2632066100,부산광역시 북구 주례제3동,,,,,name_not_found,0
2632067000,부산광역시 북구 학장동,,,,,name_not_found,0
2632068000,부산광역시 북구 엄궁동,,,,,name_not_found,0
2635000000,부산광역시 해운대구,,,,,name_not_found,0
2635051000,부산광역시 해운대구 우제1동,,,,,name_not_found,0
2635052000,부산광역시 해운대구 우제2동,,,,,name_not_found,0
2635052500,부산광역시 해운대구 우제3동,,,,,name_not_found,0
2635053000,부산광역시 해운대구 중제1동,,,,,name_not_found,0
2635054000,부산광역시 해운대구 중제2동,,,,,name_not_found,0
2635055000,부산광역시 해운대구 좌동,,,,,name_not_found,0
2635055100,부산광역시 해운대구 좌제1동,,,,,name_not_found,0
2635055200,부산광역시 해운대구 좌제2동,,,,,name_not_found,0
2635055300,부산광역시 해운대구 좌제3동,,,,,name_not_found,0
2635055400,부산광역시 해운대구 좌제4동,,,,,name_not_found,0
2635056000,부산광역시 해운대구 송정동,2109056,부산광역시 해운대구 송정동,1154547.0,1689017.0,matched,1
2635057000,부산광역시 해운대구 반여제1동,,,,,name_not_found,0
2635058000,부산광역시 해운대구 반여제2동,,,,,name_not_found,0
2635059000,부산광역시 해운대구 반여제3동,,,,,name_not_found,0
2635059500,부산광역시 해운대구 반여제4동,,,,,name_not_found,0
2635060000,부산광역시 해운대구 석대동,,,,,name_not_found,0
2635061000,부산광역시 해운대구 반송제1동,,,,,name_not_found,0
2635062000,부산광역시 해운대구 반송제2동,,,,,name_not_found,0
2635063000,부산광역시 해운대구 반송제3동,,,,,name_not_found,0
2635065000,부산광역시 해운대구 재송제1동,,,,,name_not_found,0
2635066000,부산광역시 해운대구 재송제2동,,,,,name_not_found,0
2638000000,부산광역시 사하구,,,,,name_not_found,0
2638051000,부산광역시 사하구 괴정제1동,,,,,name_not_found,0
2638052000,부산광역시 사하구 괴정제2동,,,,,name_not_found,0
2638053000,부산광역시 사하구 괴정제3동,,,,,name_not_found,0
2638054000,부산광역시 사하구 괴정제4동,,,,,name_not_found,0
2638055000,부산광역시 사하구 당리동,2110055,부산광역시 사하구 당리동,1134954.0,1680682.0,matched,1
2638056100,부산광역시 사하구 하단제1동,,,,,name_not_found,0
2638056200,부산광역시 사하구 하단제2동,,,,,name_not_found,0
2638057100,부산광역시 사하구 신평제1동,,,,,name_not_found,0
2638057200,부산광역시 사하구 신평제2동,,,,,name_not_found,0
2638058000,부산광역시 사하구 장림제1동,,,,,name_not_found,0
2638059000,부산광역시 사하구 장림제2동,,,,,name_not_found,0
2638060100,부산광역시 사하구 다대제1동,,,,,name_not_found,0
2638060200,부산광역시 사하구 다대제2동,,,,,name_not_found,0
2638061000,부산광역시 사하구 구평동,2110064,부산광역시 사하구 구평동,1135765.0,1676403.0,matched,1
2638062000,부산광역시 사하구 감천제1동,,,,,name_not_found,0
2638063000,부산광역시 사하구 감천제2동,,,,,name_not_found,0
2641000000,부산광역시 금정구,,,,,name_not_found,0
2641051000,부산광역시 금정구 서제1동,,,,,name_not_found,0
2641052000,부산광역시 금정구 서제2동,,,,,name_not_found,0
2641053000,부산광역시 금정구 서제3동,,,,,name_not_found,0
2641054000,부산광역시 금정구 서제4동,,,,,name_not_found,0
2641055000,부산광역시 금정구 금사동,,,,,name_not_found,0
2641055500,부산광역시 금정구 금사회동동,2111073,부산광역시 금정구 금사회동동,1147686.0,1694289.0,matched,1
2641056000,부산광역시 금정구 오륜동,,,,,name_not_found,0
2641057000,부산광역시 금정구 부곡제1동,,,,,name_not_found,0
2641058000,부산광역시 금정구 부곡제2동,,,,,name_not_found,0
2641059000,부산광역시 금정구 부곡제3동,,,,,name_not_found,0
2641059100,부산광역시 금정구 부곡제4동,,,,,name_not_found,0
2641060000,부산광역시 금정구 장전제1동,,,,,name_not_found,0
2641061000,부산광역시 금정구 장전제2동,,,,,name_not_found,0
2641062000,부산광역시 금정구 장전제3동,,,,,name_not_found,0
2641063000,부산광역시 금정구 선동,,,,,name_not_found,0
2641063500,부산광역시 금정구 선두구동,2111064,부산광역시 금정구 선두구동,1146583.0,1699646.0,matched,1
2641064000,부산광역시 금정구 두구동,,,,,name_not_found,0
2641065000,부산광역시 금정구 노포동,,,,,name_not_found,0
2641066000,부산광역시 금정구 청룡동,,,,,name_not_found,0
2641066500,부산광역시 금정구 청룡노포동,2111067,부산광역시 금정구 청룡노포동,1143591.0,1700055.0,matched,1
2641067000,부산광역시 금정구 남산동,2111068,부산광역시 금정구 남산동,1143764.0,1698297.0,matched,1
2641068000,부산광역시 금정구 구서제1동,,,,,name_not_found,0
2641069000,부산광역시 금정구 구서제2동,,,,,name_not_found,0
2641070000,부산광역시 금정구 금성동,2111071,부산광역시 금정구 금성동,1141356.0,1696508.0,matched,1
2644000000,부산광역시 강서구,,,,,name_not_found,0
2644051000,부산광역시 강서구 대저1동,2112051,부산광역시 강서구 대저1동,1133438.0,1691613.0,matched,1
2644052000,부산광역시 강서구 대저2동,2112052,부산광역시 강서구 대저2동,1131385.0,1685968.0,matched,1
2644053000,부산광역시 강서구 강동동,2112053,부산광역시 강서구 강동동,1128672.0,1688166.0,matched,1
2644053500,부산광역시 강서구 명지1동,2112059,부산광역시 강서구 명지1동,1128991.0,1680359.0,matched,1
2644054000,부산광역시 강서구 명지동,,,,,name_not_found,0
2644054500,부산광역시 강서구 명지2동,2112060,부산광역시 강서구 명지2동,1127989.0,1677505.0,matched,1
2644055000,부산광역시 강서구 가락동,2112055,부산광역시 강서구 가락동,1126960.0,1688685.0,matched,1
2644056000,부산광역시 강서구 녹산동,2112056,부산광역시 강서구 녹산동,1124392.0,1681889.0,matched,1
2644057000,부산광역시 강서구 천가동,,,,,name_not_found,0
2644058000,부산광역시 강서구 가덕도동,2112058,부산광역시 강서구 가덕도동,1120997.0,1672610.0,matched,1
2647000000,부산광역시 연제구,,,,,name_not_found,0
2647061000,부산광역시 연제구 거제제1동,,,,,name_not_found,0
2647062000,부산광역시 연제구 거제제2동,,,,,name_not_found,0
2647063000,부산광역시 연제구 거제제3동,,,,,name_not_found,0
2647064000,부산광역시 연제구 거제제4동,,,,,name_not_found,0
2647065000,부산광역시 연제구 연산제1동,,,,,name_not_found,0
2647066000,부산광역시 연제구 연산제2동,,,,,name_not_found,0
2647067000,부산광역시 연제구 연산제3동,,,,,name_not_found,0
2647068000,부산광역시 연제구 연산제4동,,,,,name_not_found,0
2647069000,부산광역시 연제구 연산제5동,,,,,name_not_found,0
2647070000,부산광역시 연제구 연산제6동,,,,,name_not_found,0
2647071000,부산광역시 연제구 연산제7동,,,,,name_not_found,0
2647072000,부산광역시 연제구 연산제8동,,,,,name_not_found,0
2647073000,부산광역시 연제구 연산제9동,,,,,name_not_found,0
2650000000,부산광역시 수영구,,,,,name_not_found,0
2650066000,부산광역시 수영구 남천제1동,,,,,name_not_found,0
2650067000,부산광역시 수영구 남천제2동,,,,,name_not_found,0
2650073000,부산광역시 수영구 수영동,2114053,부산광역시 수영구 수영동,1147320.0,1687429.0,matched,1
2650074000,부산광역시 수영구 망미제1동,,,,,name_not_found,0
2650075000,부산광역시 수영구 망미제2동,,,,,name_not_found,0
2650076000,부산광역시 수영구 광안제1동,,,,,name_not_found,0
2650077000,부산광역시 수영구 광안제2동,,,,,name_not_found,0
2650078000,부산광역시 수영구 광안제3동,,,,,name_not_found,0
2650079000,부산광역시 수영구 광안제4동,,,,,name_not_found,0
2650080000,부산광역시 수영구 민락동,2114060,부산광역시 수영구 민락동,1148062.0,1686134.0,matched,1
2653000000,부산광역시 사상구,,,,,name_not_found,0
2653058000,부산광역시 사상구 삼락동,2115051,부산광역시 사상구 삼락동,1134066.0,1687638.0,matched,1
2653059100,부산광역시 사상구 모라제1동,,,,,name_not_found,0
2653059200,부산광역시 사상구 모라제2동,,,,,name_not_found,0
2653059300,부산광역시 사상구 모라제3동,,,,,name_not_found,0
2653060000,부산광역시 사상구 덕포제1동,,,,,name_not_found,0
2653061000,부산광역시 사상구 덕포제2동,,,,,name_not_found,0
2653062000,부산광역시 사상구 괘법동,2115057,부산광역시 사상구 괘법동,1135985.0,1686673.0,matched,1
2653063000,부산광역시 사상구 감전제1동,,,,,name_not_found,0
2653064000,부산광역시 사상구 감전제2동,,,,,name_not_found,0
2653064500,부산광역시 사상구 감전동,2115065,부산광역시 사상구 감전동,1135232.0,1685556.0,matched,1
2653065000,부산광역시 사상구 주례제1동,,,,,name_not_found,0
2653066000,부산광역시 사상구 주례제2동,,,,,name_not_found,0
2653066100,부산광역시 사상구 주례제3동,,,,,name_not_found,0
2653067000,부산광역시 사상구 학장동,2115063,부산광역시 사상구 학장동,1135642.0,1683517.0,matched,1
2653068000,부산광역시 사상구 엄궁동,2115064,부산광역시 사상구 엄궁동,1133993.0,1682635.0,matched,1
2671000000,부산광역시 기장군,,,,,name_not_found,0
2671025000,부산광역시 기장군 기장읍,2131011,부산광역시 기장군 기장읍,1155369.0,1693609.0,matched,1
2671025300,부산광역시 기장군 장안읍,2131012,부산광역시 기장군 장안읍,1158767.0,1707380.0,matched,1
2671025600,부산광역시 기장군 정관읍,2131013,부산광역시 기장군 정관읍,1152502.0,1705787.0,matched,1
2671031000,부산광역시 기장군 일광면,2131031,부산광역시 기장군 일광면,1156699.0,1700431.0,matched,1
2671032000,부산광역시 기장군 정관면,,,,,name_not_found,0
2671033000,부산광역시 기장군 철마면,2131033,부산광역시 기장군 철마면,1150465.0,1699742.0,matched,1
2700000000,대구광역시,,,,,name_not_found,0
2711000000,대구광역시 중구,,,,,name_not_found,0
2711051000,대구광역시 중구 동인1.2가동,,,,,name_not_found,0
2711051500,대구광역시 중구 동인1.2.4가동,,,,,name_not_found,0
2711051700,대구광역시 중구 동인동,2201070,대구광역시 중구 동인동,1099992.0,1764311.0,matched,1
2711052000,대구광역시 중구 동인3가동,,,,,name_not_found,0
2711053000,대구광역시 중구 동인4가동,,,,,name_not_found,0
2711054000,대구광역시 중구 삼덕1.2가동,,,,,name_not_found,0
2711054500,대구광역시 중구 삼덕동,2201054,대구광역시 중구 삼덕동,1099695.0,1763846.0,matched,1
2711055000,대구광역시 중구 삼덕3가동,,,,,name_not_found,0
2711056000,대구광역시 중구 봉산동,,,,,name_not_found,0
2711056500,대구광역시 중구 성내1동,2201056,대구광역시 중구 성내1동,1099041.0,1764403.0,matched,1
2711057000,대구광역시 중구 동성동,,,,,name_not_found,0
2711057500,대구광역시 중구 성내2동,2201059,대구광역시 중구 성내2동,1098326.0,1764323.0,matched,1
2711058000,대구광역시 중구 서성동,,,,,name_not_found,0
2711058500,대구광역시 중구 성내3동,2201061,대구광역시 중구 성내3동,1097712.0,1764999.0,matched,1
2711059000,대구광역시 중구 남성동,,,,,name_not_found,0
2711059500,대구광역시 중구 대신동,2201062,대구광역시 중구 대신동,1097407.0,1763941.0,matched,1
2711060000,대구광역시 중구 북성동,,,,,name_not_found,0
2711061000,대구광역시 중구 달성동,,,,,name_not_found,0
2711062000,대구광역시 중구 대신1동,,,,,name_not_found,0
2711063000,대구광역시 중구 대신2동,,,,,name_not_found,0
2711064000,대구광역시 중구 남산1동,2201064,대구광역시 중구 남산1동,1098644.0,1763219.0,matched,1
2711065000,대구광역시 중구 남산2동,2201065,대구광역시 중구 남산2동,1098261.0,1763811.0,matched,1
2711066000,대구광역시 중구 남산3동,2201066,대구광역시 중구 남산3동,1098049.0,1763141.0,matched,1
2711067000,대구광역시 중구 남산4동,2201067,대구광역시 중구 남산4동,1097339.0,1763345.0,matched,1
2711068000,대구광역시 중구 대봉1동,2201068,대구광역시 중구 대봉1동,1099729.0,1763102.0,matched,1
2711069000,대구광역시 중구 대봉2동,2201069,대구광역시 중구 대봉2동,1099201.0,1763007.0,matched,1
2714000000,대구광역시 동구,,,,,name_not_found,0
2714051000,대구광역시 동구 신암1동,2202051,대구광역시 동구 신암1동,1100948.0,1766103.0,matched,1
2714052000,대구광역시 동구 신암2동,2202052,대구광역시 동구 신암2동,1100371.0,1765262.0,matched,1
2714053000,대구광역시 동구 신암3동,2202053,대구광역시 동구 신암3동,1101180.0,1765466.0,matched,1
2714054000,대구광역시 동구 신암4동,2202054,대구광역시 동구 신암4동,1101842.0,1765927.0,matched,1
2714054100,대구광역시 동구 신암5동,2202055,대구광역시 동구 신암5동,1102369.0,1766403.0,matched,1
2714055000,대구광역시 동구 신천1동,,,,,name_not_found,0
2714055500,대구광역시 동구 신천1.2동,,,,,name_not_found,0
2714056000,대구광역시 동구 신천2동,,,,,name_not_found,0
2714057000,대구광역시 동구 신천3동,2202058,대구광역시 동구 신천3동,1101274.0,1764772.0,matched,1
2714058000,대구광역시 동구 신천4동,2202059,대구광역시 동구 신천4동,1101989.0,1764621.0,matched,1
2714059000,대구광역시 동구 효목1동,2202060,대구광역시 동구 효목1동,1103506.0,1765644.0,matched,1
2714060000,대구광역시 동구 효목2동,2202061,대구광역시 동구 효목2동,1102740.0,1765108.0,matched,1
2714061000,대구광역시 동구 평광동,,,,,name_not_found,0
2714061500,대구광역시 동구 도평동,2202062,대구광역시 동구 도평동,1107082.0,1770633.0,matched,1
2714062000,대구광역시 동구 불로.봉무동,,,,,name_not_found,0
2714063000,대구광역시 동구 도동,,,,,name_not_found,0
2714064000,대구광역시 동구 지저동,2202065,대구광역시 동구 지저동,1103057.0,1767609.0,matched,1
2714065000,대구광역시 동구 입석동,,,,,name_not_found,0
2714065500,대구광역시 동구 동촌동,2202066,대구광역시 동구 동촌동,1104015.0,1766978.0,matched,1
2714066000,대구광역시 동구 검사동,,,,,name_not_found,0
2714067000,대구광역시 동구 방촌동,2202068,대구광역시 동구 방촌동,1105131.0,1765215.0,matched,1
2714068000,대구광역시 동구 둔산.부동,,,,,name_not_found,0
2714068500,대구광역시 동구 해안동,2202069,대구광역시 동구 해안동,1106949.0,1767521.0,matched,1
2714069000,대구광역시 동구 신평동,,,,,name_not_found,0
2714070000,대구광역시 동구 공산1동,,,,,name_not_found,0
2714071000,대구광역시 동구 공산2동,,,,,name_not_found,0
2714072000,대구광역시 동구 안심1동,2202073,대구광역시 동구 안심1동,1107953.0,1763881.0,matched,1
2714073000,대구광역시 동구 안심2동,2202074,대구광역시 동구 안심2동,1109507.0,1767968.0,matched,1
2714074000,대구광역시 동구 안심3동,2202076,대구광역시 동구 안심3동,1111814.0,1763716.0,matched,1
