adm_cd,adm_nm,x,y,source_crs,reference_year
2112053,부산광역시 강서구 강동동,1128672.0,1688166.0,EPSG:5179,2021
2112055,부산광역시 강서구 가락동,1126960.0,1688685.0,EPSG:5179,2021
2112056,부산광역시 강서구 녹산동,1124392.0,1681889.0,EPSG:5179,2021
2112058,부산광역시 강서구 가덕도동,1120997.0,1672610.0,EPSG:5179,2021
2112059,부산광역시 강서구 명지1동,1128991.0,1680359.0,EPSG:5179,2021
2112060,부산광역시 강서구 명지2동,1127989.0,1677505.0,EPSG:5179,2021
2113051,부산광역시 연제구 거제1동,1143610.0,1689862.0,EPSG:5179,2021
2113052,부산광역시 연제구 거제2동,1142024.0,1689272.0,EPSG:5179,2021
2113053,부산광역시 연제구 거제3동,1143123.0,1688616.0,EPSG:5179,2021
2113054,부산광역시 연제구 거제4동,1142453.0,1688463.0,EPSG:5179,2021
2113055,부산광역시 연제구 연산1동,1144750.0,1689278.0,EPSG:5179,2021
2113056,부산광역시 연제구 연산2동,1143963.0,1688232.0,EPSG:5179,2021
2113057,부산광역시 연제구 연산3동,1144942.0,1687136.0,EPSG:5179,2021
2113058,부산광역시 연제구 연산4동,1144525.0,1688752.0,EPSG:5179,2021
2113059,부산광역시 연제구 연산5동,1143703.0,1688860.0,EPSG:5179,2021
2113060,부산광역시 연제구 연산6동,1144807.0,1688170.0,EPSG:5179,2021
2113062,부산광역시 연제구 연산8동,1145396.0,1689045.0,EPSG:5179,2021
2113063,부산광역시 연제구 연산9동,1146320.0,1688820.0,EPSG:5179,2021
2114051,부산광역시 수영구 남천1동,1146356.0,1684621.0,EPSG:5179,2021
2114052,부산광역시 수영구 남천2동,1147057.0,1684313.0,EPSG:5179,2021
2114053,부산광역시 수영구 수영동,1147320.0,1687429.0,EPSG:5179,2021
2114054,부산광역시 수영구 망미1동,1145765.0,1687399.0,EPSG:5179,2021
2114055,부산광역시 수영구 망미2동,1147032.0,1688062.0,EPSG:5179,2021
2114056,부산광역시 수영구 광안1동,1146790.0,1686577.0,EPSG:5179,2021
2114057,부산광역시 수영구 광안2동,1147145.0,1685547.0,EPSG:5179,2021
2114058,부산광역시 수영구 광안3동,1146672.0,1687127.0,EPSG:5179,2021
2114059,부산광역시 수영구 광안4동,1146185.0,1685792.0,EPSG:5179,2021
2114060,부산광역시 수영구 민락동,1148062.0,1686134.0,EPSG:5179,2021
2115051,부산광역시 사상구 삼락동,1134066.0,1687638.0,EPSG:5179,2021
2115052,부산광역시 사상구 모라1동,1135654.0,1689118.0,EPSG:5179,2021
2115054,부산광역시 사상구 모라3동,1137203.0,1688519.0,EPSG:5179,2021
2115055,부산광역시 사상구 덕포1동,1135433.0,1687165.0,EPSG:5179,2021
2115056,부산광역시 사상구 덕포2동,1135581.0,1687802.0,EPSG:5179,2021
2115057,부산광역시 사상구 괘법동,1135985.0,1686673.0,EPSG:5179,2021
2115060,부산광역시 사상구 주례1동,1136652.0,1685520.0,EPSG:5179,2021
2115061,부산광역시 사상구 주례2동,1137592.0,1685167.0,EPSG:5179,2021
2115062,부산광역시 사상구 주례3동,1136759.0,1684373.0,EPSG:5179,2021
2115063,부산광역시 사상구 학장동,1135642.0,1683517.0,EPSG:5179,2021
2115064,부산광역시 사상구 엄궁동,1133993.0,1682635.0,EPSG:5179,2021
2115065,부산광역시 사상구 감전동,1135232.0,1685556.0,EPSG:5179,2021
2131011,부산광역시 기장군 기장읍,1155369.0,1693609.0,EPSG:5179,2021
2131012,부산광역시 기장군 장안읍,1158767.0,1707380.0,EPSG:5179,2021
2131013,부산광역시 기장군 정관읍,1152502.0,1705787.0,EPSG:5179,2021
2131031,부산광역시 기장군 일광면,1156699.0,1700431.0,EPSG:5179,2021
2131033,부산광역시 기장군 철마면,1150465.0,1699742.0,EPSG:5179,2021
2201054,대구광역시 중구 삼덕동,1099695.0,1763846.0,EPSG:5179,2021
2201056,대구광역시 중구 성내1동,1099041.0,1764403.0,EPSG:5179,2021
2201059,대구광역시 중구 성내2동,1098326.0,1764323.0,EPSG:5179,2021
2201061,대구광역시 중구 성내3동,1097712.0,1764999.0,EPSG:5179,2021
2201062,대구광역시 중구 대신동,1097407.0,1763941.0,EPSG:5179,2021
2201064,대구광역시 중구 남산1동,1098644.0,1763219.0,EPSG:5179,2021
2201065,대구광역시 중구 남산2동,1098261.0,1763811.0,EPSG:5179,2021
2201066,대구광역시 중구 남산3동,1098049.0,1763141.0,EPSG:5179,2021
2201067,대구광역시 중구 남산4동,1097339.0,1763345.0,EPSG:5179,2021
2201068,대구광역시 중구 대봉1동,1099729.0,1763102.0,EPSG:5179,2021
2201069,대구광역시 중구 대봉2동,1099201.0,1763007.0,EPSG:5179,2021
2201070,대구광역시 중구 동인동,1099992.0,1764311.0,EPSG:5179,2021
2202051,대구광역시 동구 신암1동,1100948.0,1766103.0,EPSG:5179,2021
2202052,대구광역시 동구 신암2동,1100371.0,1765262.0,EPSG:5179,2021
2202053,대구광역시 동구 신암3동,1101180.0,1765466.0,EPSG:5179,2021
2202054,대구광역시 동구 신암4동,1101842.0,1765927.0,EPSG:5179,2021
2202055,대구광역시 동구 신암5동,1102369.0,1766403.0,EPSG:5179,2021
2202056,대구광역시 동구 신천1·2동,1100751.0,1764508.0,EPSG:5179,2021
2202058,대구광역시 동구 신천3동,1101274.0,1764772.0,EPSG:5179,2021
2202059,대구광역시 동구 신천4동,1101989.0,1764621.0,EPSG:5179,2021
2202060,대구광역시 동구 효목1동,1103506.0,1765644.0,EPSG:5179,2021
2202061,대구광역시 동구 효목2동,1102740.0,1765108.0,EPSG:5179,2021
2202062,대구광역시 동구 도평동,1107082.0,1770633.0,EPSG:5179,2021
2202063,대구광역시 동구 불로·봉무동,1103019.0,1769973.0,EPSG:5179,2021
2202065,대구광역시 동구 지저동,1103057.0,1767609.0,EPSG:5179,2021
2202066,대구광역시 동구 동촌동,1104015.0,1766978.0,EPSG:5179,2021
2202068,대구광역시 동구 방촌동,1105131.0,1765215.0,EPSG:5179,2021
2202069,대구광역시 동구 해안동,1106949.0,1767521.0,EPSG:5179,2021
2202071,대구광역시 동구 공산동,1106136.0,1776023.0,EPSG:5179,2021
2202073,대구광역시 동구 안심1동,1107953.0,1763881.0,EPSG:5179,2021
2202074,대구광역시 동구 안심2동,1109507.0,1767968.0,EPSG:5179,2021
2202076,대구광역시 동구 안심3동,1111814.0,1763716.0,EPSG:5179,2021
2202077,대구광역시 동구 안심4동,1109891.0,1764391.0,EPSG:5179,2021
2202078,대구광역시 동구 혁신동,1111728.0,1766794.0,EPSG:5179,2021
2203051,대구광역시 서구 내당1동,1095858.0,1763457.0,EPSG:5179,2021
2203052,대구광역시 서구 내당2·3동,1096731.0,1763713.0,EPSG:5179,2021
2203053,대구광역시 서구 내당4동,1094870.0,1763113.0,EPSG:5179,2021
2203054,대구광역시 서구 비산1동,1096293.0,1765720.0,EPSG:5179,2021
2203055,대구광역시 서구 비산2·3동,1096982.0,1765084.0,EPSG:5179,2021
2203056,대구광역시 서구 비산4동,1096770.0,1764387.0,EPSG:5179,2021
2203057,대구광역시 서구 비산5동,1096421.0,1766155.0,EPSG:5179,2021
2203058,대구광역시 서구 비산6동,1096524.0,1764875.0,EPSG:5179,2021
2203059,대구광역시 서구 비산7동,1094749.0,1766195.0,EPSG:5179,2021
2203060,대구광역시 서구 평리1동,1096159.0,1765152.0,EPSG:5179,2021
2203061,대구광역시 서구 평리2동,1096214.0,1764149.0,EPSG:5179,2021
2203062,대구광역시 서구 평리3동,1095585.0,1764905.0,EPSG:5179,2021
2203063,대구광역시 서구 평리4동,1095463.0,1764063.0,EPSG:5179,2021
2203064,대구광역시 서구 평리5동,1094863.0,1764570.0,EPSG:5179,2021
2203065,대구광역시 서구 평리6동,1094890.0,1765326.0,EPSG:5179,2021
2203066,대구광역시 서구 상중이동,1093398.0,1764490.0,EPSG:5179,2021
2203068,대구광역시 서구 원대동,1097169.0,1765804.0,EPSG:5179,2021
2204051,대구광역시 남구 이천동,1099522.0,1762214.0,EPSG:5179,2021
2204053,대구광역시 남구 봉덕1동,1099179.0,1761762.0,EPSG:5179,2021
2204054,대구광역시 남구 봉덕2동,1099265.0,1759205.0,EPSG:5179,2021
2204055,대구광역시 남구 봉덕3동,1098701.0,1760016.0,EPSG:5179,2021
2204056,대구광역시 남구 대명1동,1097183.0,1761254.0,EPSG:5179,2021
2204057,대구광역시 남구 대명2동,1098400.0,1762323.0,EPSG:5179,2021
2204058,대구광역시 남구 대명3동,1097448.0,1762380.0,EPSG:5179,2021
2204059,대구광역시 남구 대명4동,1096709.0,1761838.0,EPSG:5179,2021
2204060,대구광역시 남구 대명5동,1098085.0,1761392.0,EPSG:5179,2021
2204061,대구광역시 남구 대명6동,1096877.0,1759623.0,EPSG:5179,2021
2204064,대구광역시 남구 대명9동,1097848.0,1759682.0,EPSG:5179,2021
2204065,대구광역시 남구 대명10동,1096337.0,1761189.0,EPSG:5179,2021
2204066,대구광역시 남구 대명11동,1095972.0,1759911.0,EPSG:5179,2021
2205051,대구광역시 북구 고성동,1097938.0,1765505.0,EPSG:5179,2021
2205052,대구광역시 북구 칠성동,1099018.0,1765300.0,EPSG:5179,2021
2205055,대구광역시 북구 침산1동,1097767.0,1767551.0,EPSG:5179,2021
2205056,대구광역시 북구 침산2동,1098877.0,1766142.0,EPSG:5179,2021
2205057,대구광역시 북구 침산3동,1098204.0,1766733.0,EPSG:5179,2021
2205061,대구광역시 북구 산격1동,1098942.0,1767288.0,EPSG:5179,2021
2205062,대구광역시 북구 산격2동,1099973.0,1768329.0,EPSG:5179,2021
2205063,대구광역시 북구 산격3동,1100163.0,1766738.0,EPSG:5179,2021
2205064,대구광역시 북구 산격4동,1099538.0,1766955.0,EPSG:5179,2021
2205065,대구광역시 북구 복현1동,1100754.0,1766945.0,EPSG:5179,2021
2205066,대구광역시 북구 복현2동,1101361.0,1767486.0,EPSG:5179,2021
2205070,대구광역시 북구 검단동,1101280.0,1769533.0,EPSG:5179,2021
2205071,대구광역시 북구 무태조야동,1099376.0,1771779.0,EPSG:5179,2021
2205074,대구광역시 북구 태전2동,1094881.0,1769623.0,EPSG:5179,2021
2205075,대구광역시 북구 관문동,1093584.0,1768090.0,EPSG:5179,2021
2205076,대구광역시 북구 읍내동,1094280.0,1774136.0,EPSG:5179,2021
2205077,대구광역시 북구 관음동,1093822.0,1772518.0,EPSG:5179,2021
2205078,대구광역시 북구 태전1동,1093821.0,1770404.0,EPSG:5179,2021
2205079,대구광역시 북구 구암동,1096288.0,1771173.0,EPSG:5179,2021
2205081,대구광역시 북구 노원동,1096510.0,1766978.0,EPSG:5179,2021
2205082,대구광역시 북구 동천동,1095531.0,1771918.0,EPSG:5179,2021
2205083,대구광역시 북구 국우동,1097497.0,1774258.0,EPSG:5179,2021
2205084,대구광역시 북구 대현동,1099928.0,1765703.0,EPSG:5179,2021
2206051,대구광역시 수성구 범어1동,1101763.0,1762512.0,EPSG:5179,2021
2206052,대구광역시 수성구 범어2동,1102323.0,1763509.0,EPSG:5179,2021
2206053,대구광역시 수성구 범어3동,1101390.0,1763640.0,EPSG:5179,2021
2206054,대구광역시 수성구 범어4동,1102777.0,1762529.0,EPSG:5179,2021
2206055,대구광역시 수성구 만촌1동,1103778.0,1764606.0,EPSG:5179,2021
2206056,대구광역시 수성구 만촌2동,1103828.0,1763376.0,EPSG:5179,2021
2206057,대구광역시 수성구 만촌3동,1103871.0,1762167.0,EPSG:5179,2021
2206058,대구광역시 수성구 수성1가동,1100306.0,1762647.0,EPSG:5179,2021
2206059,대구광역시 수성구 수성2·3가동,1100891.0,1762849.0,EPSG:5179,2021
2206060,대구광역시 수성구 수성4가동,1100779.0,1763475.0,EPSG:5179,2021
2206061,대구광역시 수성구 황금1동,1102753.0,1761088.0,EPSG:5179,2021
2206062,대구광역시 수성구 황금2동,1101372.0,1761550.0,EPSG:5179,2021
2206063,대구광역시 수성구 중동,1100447.0,1761491.0,EPSG:5179,2021
2206064,대구광역시 수성구 상동,1100391.0,1760220.0,EPSG:5179,2021
2206065,대구광역시 수성구 파동,1100656.0,1757906.0,EPSG:5179,2021
2206066,대구광역시 수성구 두산동,1101217.0,1759693.0,EPSG:5179,2021
2206067,대구광역시 수성구 지산1동,1102769.0,1759891.0,EPSG:5179,2021
2206068,대구광역시 수성구 지산2동,1102226.0,1758570.0,EPSG:5179,2021
2206069,대구광역시 수성구 범물1동,1104837.0,1757685.0,EPSG:5179,2021
2206070,대구광역시 수성구 범물2동,1103379.0,1757704.0,EPSG:5179,2021
2206071,대구광역시 수성구 고산1동,1108354.0,1757898.0,EPSG:5179,2021
2206072,대구광역시 수성구 고산2동,1106312.0,1760842.0,EPSG:5179,2021
2206073,대구광역시 수성구 고산3동,1109636.0,1762040.0,EPSG:5179,2021
2207055,대구광역시 달서구 두류3동,1095265.0,1762184.0,EPSG:5179,2021
2207056,대구광역시 달서구 본리동,1093765.0,1760986.0,EPSG:5179,2021
2207057,대구광역시 달서구 감삼동,1093890.0,1761765.0,EPSG:5179,2021
2207058,대구광역시 달서구 죽전동,1093791.0,1762489.0,EPSG:5179,2021
2207059,대구광역시 달서구 장기동,1092071.0,1761171.0,EPSG:5179,2021
2207060,대구광역시 달서구 이곡1동,1091320.0,1762753.0,EPSG:5179,2021
2207061,대구광역시 달서구 신당동,1088991.0,1761835.0,EPSG:5179,2021
2207063,대구광역시 달서구 월성2동,1090708.0,1759506.0,EPSG:5179,2021
2207065,대구광역시 달서구 상인1동,1094041.0,1758815.0,EPSG:5179,2021
2207066,대구광역시 달서구 상인2동,1093798.0,1757903.0,EPSG:5179,2021
2207067,대구광역시 달서구 상인3동,1096202.0,1757775.0,EPSG:5179,2021
2207068,대구광역시 달서구 도원동,1095503.0,1755906.0,EPSG:5179,2021
2207069,대구광역시 달서구 송현1동,1095580.0,1759110.0,EPSG:5179,2021
2207070,대구광역시 달서구 송현2동,1094578.0,1759889.0,EPSG:5179,2021
2207071,대구광역시 달서구 본동,1093868.0,1760199.0,EPSG:5179,2021
2207072,대구광역시 달서구 용산1동,1092853.0,1762539.0,EPSG:5179,2021
2207073,대구광역시 달서구 용산2동,1092101.0,1763078.0,EPSG:5179,2021
2207074,대구광역시 달서구 이곡2동,1090637.0,1762007.0,EPSG:5179,2021
2207075,대구광역시 달서구 성당동,1095414.0,1761422.0,EPSG:5179,2021
2207076,대구광역시 달서구 두류1·2동,1096368.0,1762753.0,EPSG:5179,2021
2207077,대구광역시 달서구 월성1동,1092781.0,1759190.0,EPSG:5179,2021
2207078,대구광역시 달서구 진천동,1092791.0,1756675.0,EPSG:5179,2021
2207079,대구광역시 달서구 유천동,1091656.0,1758256.0,EPSG:5179,2021
2231011,대구광역시 달성군 화원읍,1091457.0,1754948.0,EPSG:5179,2021
2231012,대구광역시 달성군 논공읍,1084481.0,1751011.0,EPSG:5179,2021
2231013,대구광역시 달성군 다사읍,1087199.0,1764418.0,EPSG:5179,2021
2231014,대구광역시 달성군 유가읍,1089391.0,1743476.0,EPSG:5179,2021
2231015,대구광역시 달성군 옥포읍,1088465.0,1752874.0,EPSG:5179,2021
2231016,대구광역시 달성군 현풍읍,1083755.0,1743965.0,EPSG:5179,2021
2231031,대구광역시 달성군 가창면,1101223.0,1751860.0,EPSG:5179,2021
2231032,대구광역시 달성군 하빈면,1083869.0,1767230.0,EPSG:5179,2021
2231036,대구광역시 달성군 구지면,1081747.0,1740449.0,EPSG:5179,2021
2301052,인천광역시 중구 연안동,921446.0,1940281.0,EPSG:5179,2021
2301053,인천광역시 중구 신포동,922758.0,1941294.0,EPSG:5179,2021
2301054,인천광역시 중구 신흥동,922614.0,1938794.0,EPSG:5179,2021
2301056,인천광역시 중구 도원동,923951.0,1941331.0,EPSG:5179,2021
2301057,인천광역시 중구 율목동,923505.0,1941658.0,EPSG:5179,2021
2301058,인천광역시 중구 동인천동,923070.0,1942136.0,EPSG:5179,2021
2301063,인천광역시 중구 용유동,902504.0,1940292.0,EPSG:5179,2021
2301064,인천광역시 중구 운서동,908063.0,1942009.0,EPSG:5179,2021
2301065,인천광역시 중구 영종동,914494.0,1944616.0,EPSG:5179,2021
2301066,인천광역시 중구 영종1동,917415.0,1944374.0,EPSG:5179,2021
2301067,인천광역시 중구 개항동,921133.0,1942245.0,EPSG:5179,2021
2302051,인천광역시 동구 만석동,922493.0,1943372.0,EPSG:5179,2021
2302052,인천광역시 동구 화수1·화평동,923078.0,1942814.0,EPSG:5179,2021
2302053,인천광역시 동구 화수2동,923417.0,1943221.0,EPSG:5179,2021
2302055,인천광역시 동구 송현1·2동,923591.0,1942532.0,EPSG:5179,2021
2302057,인천광역시 동구 송현3동,924045.0,1943602.0,EPSG:5179,2021
2302058,인천광역시 동구 송림1동,923839.0,1942110.0,EPSG:5179,2021
2302059,인천광역시 동구 송림2동,924216.0,1942370.0,EPSG:5179,2021
2302060,인천광역시 동구 송림3·5동,924706.0,1941884.0,EPSG:5179,2021
2302061,인천광역시 동구 송림4동,924972.0,1942586.0,EPSG:5179,2021
2302063,인천광역시 동구 송림6동,924686.0,1942838.0,EPSG:5179,2021
2302064,인천광역시 동구 금창동,924032.0,1941812.0,EPSG:5179,2021
2304051,인천광역시 연수구 옥련1동,924760.0,1936005.0,EPSG:5179,2021
2304052,인천광역시 연수구 선학동,929014.0,1937008.0,EPSG:5179,2021
2304053,인천광역시 연수구 연수1동,927441.0,1936533.0,EPSG:5179,2021
2304054,인천광역시 연수구 연수2동,927779.0,1935218.0,EPSG:5179,2021
2304055,인천광역시 연수구 연수3동,928177.0,1935911.0,EPSG:5179,2021
2304056,인천광역시 연수구 청학동,926093.0,1936510.0,EPSG:5179,2021
2304057,인천광역시 연수구 동춘1동,925629.0,1934729.0,EPSG:5179,2021
2304058,인천광역시 연수구 동춘2동,926624.0,1933861.0,EPSG:5179,2021
2304059,인천광역시 연수구 동춘3동,927267.0,1934623.0,EPSG:5179,2021
2304060,인천광역시 연수구 옥련2동,924492.0,1936958.0,EPSG:5179,2021
2304064,인천광역시 연수구 송도1동,924462.0,1931820.0,EPSG:5179,2021
2304065,인천광역시 연수구 송도3동,926035.0,1930701.0,EPSG:5179,2021
2304066,인천광역시 연수구 송도2동,923874.0,1933843.0,EPSG:5179,2021
2304068,인천광역시 연수구 송도4동,922351.0,1932864.0,EPSG:5179,2021
2304069,인천광역시 연수구 송도5동,922092.0,1935728.0,EPSG:5179,2021
2305051,인천광역시 남동구 구월1동,930328.0,1938700.0,EPSG:5179,2021
2305052,인천광역시 남동구 구월2동,930464.0,1939985.0,EPSG:5179,2021
2305053,인천광역시 남동구 구월3동,929383.0,1939120.0,EPSG:5179,2021
2305054,인천광역시 남동구 구월4동,931234.0,1939089.0,EPSG:5179,2021
2305055,인천광역시 남동구 간석1동,929268.0,1940343.0,EPSG:5179,2021
2305056,인천광역시 남동구 간석2동,930249.0,1940525.0,EPSG:5179,2021
2305057,인천광역시 남동구 간석3동,930628.0,1941418.0,EPSG:5179,2021
2305058,인천광역시 남동구 간석4동,929089.0,1941131.0,EPSG:5179,2021
2305059,인천광역시 남동구 만수1동,932360.0,1939321.0,EPSG:5179,2021
2305060,인천광역시 남동구 만수2동,932428.0,1940950.0,EPSG:5179,2021
2305061,인천광역시 남동구 만수3동,931706.0,1941259.0,EPSG:5179,2021
2305062,인천광역시 남동구 만수4동,932586.0,1940074.0,EPSG:5179,2021
2305063,인천광역시 남동구 만수5동,931578.0,1940084.0,EPSG:5179,2021
2305064,인천광역시 남동구 만수6동,932775.0,1938354.0,EPSG:5179,2021
2305067,인천광역시 남동구 남촌도림동,931064.0,1936560.0,EPSG:5179,2021
2305072,인천광역시 남동구 논현1동,932633.0,1934790.0,EPSG:5179,2021
2305073,인천광역시 남동구 논현2동,929918.0,1934569.0,EPSG:5179,2021
2305074,인천광역시 남동구 논현고잔동,929381.0,1933101.0,EPSG:5179,2021
2305075,인천광역시 남동구 장수서창동,934613.0,1939366.0,EPSG:5179,2021
2305076,인천광역시 남동구 서창2동,933491.0,1936691.0,EPSG:5179,2021
2306051,인천광역시 부평구 부평1동,931078.0,1944381.0,EPSG:5179,2021
2306052,인천광역시 부평구 부평2동,931151.0,1942491.0,EPSG:5179,2021
2306053,인천광역시 부평구 부평3동,929909.0,1943080.0,EPSG:5179,2021
2306054,인천광역시 부평구 부평4동,931589.0,1944972.0,EPSG:5179,2021
2306055,인천광역시 부평구 부평5동,931976.0,1944310.0,EPSG:5179,2021
2306056,인천광역시 부평구 부평6동,931670.0,1943290.0,EPSG:5179,2021
2306057,인천광역시 부평구 산곡1동,928863.0,1945351.0,EPSG:5179,2021
2306058,인천광역시 부평구 산곡2동,929770.0,1945228.0,EPSG:5179,2021
2306059,인천광역시 부평구 산곡3동,929756.0,1943956.0,EPSG:5179,2021
2306060,인천광역시 부평구 산곡4동,930350.0,1944913.0,EPSG:5179,2021
2306061,인천광역시 부평구 청천1동,928781.0,1946820.0,EPSG:5179,2021
2306062,인천광역시 부평구 청천2동,930479.0,1946501.0,EPSG:5179,2021
2306063,인천광역시 부평구 갈산1동,931670.0,1946882.0,EPSG:5179,2021
2306064,인천광역시 부평구 갈산2동,931671.0,1946070.0,EPSG:5179,2021
2306065,인천광역시 부평구 삼산1동,933451.0,1947055.0,EPSG:5179,2021
2306066,인천광역시 부평구 부개1동,932446.0,1943012.0,EPSG:5179,2021
2306067,인천광역시 부평구 부개2동,932628.0,1944034.0,EPSG:5179,2021
2306068,인천광역시 부평구 부개3동,932663.0,1945049.0,EPSG:5179,2021
2306069,인천광역시 부평구 일신동,933571.0,1942027.0,EPSG:5179,2021
2306070,인천광역시 부평구 십정1동,928800.0,1942401.0,EPSG:5179,2021
2306071,인천광역시 부평구 십정2동,929492.0,1941837.0,EPSG:5179,2021
2306072,인천광역시 부평구 삼산2동,932617.0,1946186.0,EPSG:5179,2021
2307051,인천광역시 계양구 효성1동,930051.0,1948614.0,EPSG:5179,2021
2307052,인천광역시 계양구 효성2동,929026.0,1948179.0,EPSG:5179,2021
2307053,인천광역시 계양구 계산1동,930940.0,1949331.0,EPSG:5179,2021
2307054,인천광역시 계양구 계산2동,931117.0,1950198.0,EPSG:5179,2021
2307055,인천광역시 계양구 계산3동,932124.0,1949189.0,EPSG:5179,2021
2307056,인천광역시 계양구 작전1동,931950.0,1948068.0,EPSG:5179,2021
2307057,인천광역시 계양구 작전2동,931204.0,1948317.0,EPSG:5179,2021
2307058,인천광역시 계양구 작전서운동,933548.0,1948159.0,EPSG:5179,2021
2307061,인천광역시 계양구 계양2동,932950.0,1950205.0,EPSG:5179,2021
2307062,인천광역시 계양구 계산4동,932853.0,1949067.0,EPSG:5179,2021
2307063,인천광역시 계양구 계양1동,931653.0,1952765.0,EPSG:5179,2021
2307064,인천광역시 계양구 계양3동,935100.0,1952471.0,EPSG:5179,2021
2308051,인천광역시 서구 검암경서동,925409.0,1951848.0,EPSG:5179,2021
2308053,인천광역시 서구 연희동,927827.0,1950153.0,EPSG:5179,2021
2308054,인천광역시 서구 가정1동,926758.0,1948054.0,EPSG:5179,2021
2308055,인천광역시 서구 가정2동,927664.0,1948012.0,EPSG:5179,2021
2308056,인천광역시 서구 가정3동,927569.0,1946863.0,EPSG:5179,2021
2308058,인천광역시 서구 석남1동,926492.0,1946111.0,EPSG:5179,2021
2308059,인천광역시 서구 석남2동,925560.0,1945339.0,EPSG:5179,2021
2308060,인천광역시 서구 석남3동,927644.0,1945566.0,EPSG:5179,2021
2308062,인천광역시 서구 가좌1동,925937.0,1943926.0,EPSG:5179,2021
2308063,인천광역시 서구 가좌2동,928032.0,1944266.0,EPSG:5179,2021
2308064,인천광역시 서구 가좌3동,927398.0,1944512.0,EPSG:5179,2021
2308065,인천광역시 서구 가좌4동,928036.0,1943292.0,EPSG:5179,2021
2308073,인천광역시 서구 신현원창동,923825.0,1946404.0,EPSG:5179,2021
2308074,인천광역시 서구 청라1동,925373.0,1948299.0,EPSG:5179,2021
2308078,인천광역시 서구 청라2동,924091.0,1948605.0,EPSG:5179,2021
2308079,인천광역시 서구 청라3동,922265.0,1948648.0,EPSG:5179,2021
2308080,인천광역시 서구 검단동,925201.0,1957329.0,EPSG:5179,2021
2308081,인천광역시 서구 불로대곡동,927394.0,1957913.0,EPSG:5179,2021
2308084,인천광역시 서구 오류왕길동,922461.0,1953981.0,EPSG:5179,2021
2308085,인천광역시 서구 당하동,927507.0,1954713.0,EPSG:5179,2021
2308086,인천광역시 서구 마전동,927060.0,1955537.0,EPSG:5179,2021
2308087,인천광역시 서구 원당동,929128.0,1955121.0,EPSG:5179,2021
2308088,인천광역시 서구 아라동,930370.0,1954936.0,EPSG:5179,2021
2309052,인천광역시 미추홀구 숭의2동,924612.0,1940623.0,EPSG:5179,2021
2309054,인천광역시 미추홀구 숭의4동,925459.0,1940674.0,EPSG:5179,2021
2309056,인천광역시 미추홀구 용현2동,924232.0,1940098.0,EPSG:5179,2021
2309057,인천광역시 미추홀구 용현3동,925066.0,1939902.0,EPSG:5179,2021
2309059,인천광역시 미추홀구 용현5동,923882.0,1939208.0,EPSG:5179,2021
2309060,인천광역시 미추홀구 학익1동,924981.0,1938087.0,EPSG:5179,2021
2309061,인천광역시 미추홀구 학익2동,926611.0,1938559.0,EPSG:5179,2021
2309062,인천광역시 미추홀구 도화1동,926620.0,1940655.0,EPSG:5179,2021
2309065,인천광역시 미추홀구 주안1동,927545.0,1940627.0,EPSG:5179,2021
2309066,인천광역시 미추홀구 주안2동,926760.0,1939891.0,EPSG:5179,2021
2309067,인천광역시 미추홀구 주안3동,928100.0,1939135.0,EPSG:5179,2021
2309068,인천광역시 미추홀구 주안4동,928100.0,1939783.0,EPSG:5179,2021
2309069,인천광역시 미추홀구 주안5동,927539.0,1941424.0,EPSG:5179,2021
2309070,인천광역시 미추홀구 주안6동,928438.0,1940507.0,EPSG:5179,2021
2309071,인천광역시 미추홀구 주안7동,927278.0,1938970.0,EPSG:5179,2021
2309072,인천광역시 미추홀구 주안8동,927924.0,1939136.0,EPSG:5179,2021
2309073,인천광역시 미추홀구 관교동,928875.0,1938485.0,EPSG:5179,2021
2309074,인천광역시 미추홀구 문학동,927949.0,1937801.0,EPSG:5179,2021
2309075,인천광역시 미추홀구 숭의1·3동,924443.0,1941183.0,EPSG:5179,2021
2309076,인천광역시 미추홀구 용현1·4동,925635.0,1939666.0,EPSG:5179,2021
2309077,인천광역시 미추홀구 도화2·3동,925936.0,1941910.0,EPSG:5179,2021
2331011,인천광역시 강화군 강화읍,910870.0,1972947.0,EPSG:5179,2021
2331031,인천광역시 강화군 선원면,910657.0,1968974.0,EPSG:5179,2021
2331032,인천광역시 강화군 불은면,910231.0,1965424.0,EPSG:5179,2021
2331033,인천광역시 강화군 길상면,911581.0,1959102.0,EPSG:5179,2021
2331034,인천광역시 강화군 화도면,905043.0,1958250.0,EPSG:5179,2021
2331035,인천광역시 강화군 양도면,905851.0,1964198.0,EPSG:5179,2021
2331036,인천광역시 강화군 내가면,902521.0,1969848.0,EPSG:5179,2021
2331037,인천광역시 강화군 하점면,903177.0,1974203.0,EPSG:5179,2021
2331038,인천광역시 강화군 양사면,903397.0,1978570.0,EPSG:5179,2021
2331039,인천광역시 강화군 송해면,908389.0,1975978.0,EPSG:5179,2021
2331040,인천광역시 강화군 교동면,891296.0,1977055.0,EPSG:5179,2021
2331041,인천광역시 강화군 삼산면,894685.0,1967849.0,EPSG:5179,2021
2331042,인천광역시 강화군 서도면,888947.0,1961717.0,EPSG:5179,2021
2332031,인천광역시 옹진군 북도면,897382.0,1949419.0,EPSG:5179,2021
2332032,인천광역시 옹진군 연평면,841006.0,1965044.0,EPSG:5179,2021
2332033,인천광역시 옹진군 백령면,751793.0,1998634.0,EPSG:5179,2021
